parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number,activity_Bq,is_stable,decay_constant,half_life,half_life_seconds
As79,As79,1.98e-14,Se79,Se-79,82863694.80407882,6.169827851561697e-06,False,7.445755184039897e-14,295195.75 年,9309293193600.0
As79,As79,1.98e-14,Br79,Br-79,0.0,0.0,True,0.0,稳定,inf
Se70,Se70,1.85e-12,Se70,Se70,32863839.54068463,9237.42,False,0.00028108158173558204,41.10 分钟,2466.0
Se70,Se70,1.85e-12,As70,As-70,42059317.75766452,9237.42,False,0.0002196283842078407,52.60 分钟,3156.0
Se70,Se70,1.85e-12,Ge70,Ge-70,7906207722.701652,0.0,True,0.0,稳定,inf
Se71,Se71,2.43e-13,Se71,Se71,497839.51679820317,1213.3476,False,0.002437226373276882,4.74 分钟,284.40000000000003
Se71,Se71,2.43e-13,As71,As-71,379165603.4879651,1118.3345631765437,False,2.949462063248678e-06,2.72 天,235008.0
Se71,Se71,2.43e-13,Ge71,Ge-71,533589728.09854364,374.5182183897692,False,7.018842355237448e-07,11.43 天,987552.0
Se71,Se71,2.43e-13,Ga71,Ga-71,0.0,0.0,True,0.0,稳定,inf
Se72,Se72,1.77e-14,Se72,Se72,51991677.70157098,49.65537479528398,False,9.5506390619481e-07,8.40 天,725760.0
Se72,Se72,1.77e-14,As72,As-72,5933964.884125933,43.943493899290736,False,7.4054185957259116e-06,1.08 天,93600.0
Se72,Se72,1.77e-14,Ge72,Ge-72,18434366.374303073,0.0,True,0.0,稳定,inf
Se73,Se73,1.04e-15,Se73,Se73,192839.22730741347,5.192927999591766,False,2.6928794893548767e-05,7.15 小时,25740.0
Se73,Se73,1.04e-15,As73,As-73,4120948.2112711295,0.41171181476236873,False,9.990705868040354e-08,80.30 天,6937920.0
Se73,Se73,1.04e-15,Ge73,Ge-73,172902.35342146666,0.0,True,0.0,稳定,inf
Se74,Se74,1.04e-15,Se74,Se74,4486689.791999999,0.0,True,0.0,稳定,inf
Se79,Se79,1.04e-15,Se79,Se79,4486689.647158462,3.340679269950825e-07,False,7.445755184039897e-14,295195.75 年,9309293193600.0
Se79,Se79,1.04e-15,Br79,Br-79,0.14484153781086206,0.0,True,0.0,稳定,inf
Se80,Se80,4.17e-15,Se80,Se80,17989900.416,0.0,True,0.0,稳定,inf
Se81,Se81,4.59e-14,Se81,Se81,366027.57722399535,229.18788,False,0.0006261492145979632,18.45 分钟,1107.0
Se81,Se81,4.59e-14,Br81,Br-81,197652300.742776,0.0,True,0.0,稳定,inf
Se83,Se83,4.97e-13,Se83,Se83,4790336.292672609,2481.6204,False,0.0005180472201494359,22.30 分钟,1338.0
Se83,Se83,4.97e-13,Br83,Br-83,30933113.28003837,2481.6204,False,8.022536812036404e-05,2.40 小时,8640.0
Se83,Se83,4.97e-13,Kr83m,Kr-83m,23549939.80277141,2477.77388838,False,0.00010521359753490366,1.83 小时,6588.0
Se83,Se83,4.97e-13,Kr83,Kr-83,0.0,0.0,True,0.0,稳定,inf
Se84,Se84,1.11e-12,Se84,Se84,1487268.6507463115,5542.451999999999,False,0.0037265977449459425,3.10 分钟,186.0
Se84,Se84,1.11e-12,Br84,Br-84,15256497.772171842,5542.451999999999,False,0.00036328468582806357,31.80 分钟,1908.0
Se84,Se84,1.11e-12,Kr84,Kr-84,4771934761.577081,0.0,True,0.0,稳定,inf
Br72,Br72,9.18e-14,Br72,Br72,51977.89985511478,458.37576,False,0.008818666419337727,1.31 分钟,78.6
Br72,Br72,9.18e-14,Se72,Se-72,269628975.1366135,257.51290221727743,False,9.5506390619481e-07,8.40 天,725760.0
Br72,Br72,9.18e-14,As72,As-72,30772797.22652489,227.88544482381016,False,7.4054185957259116e-06,1.08 天,93600.0
Br72,Br72,9.18e-14,Ge72,Ge-72,0.0,0.0,True,0.0,稳定,inf
Br73,Br73,2.09e-15,Br73,Br73,3071.3545574551854,10.435788,False,0.003397780296862477,3.40 分钟,204.0
Br73,Br73,2.09e-15,Se73m,Se-73m,35910.13114475476,10.423369412280003,False,0.00029026263842543774,39.80 分钟,2388.0
Br73,Br73,2.09e-15,Se73,Se-73,281013.9192105918,7.567366192654311,False,2.6928794893548767e-05,7.15 小时,25740.0
Br73,Br73,2.09e-15,As73,As-73,0.0,0.0,False,9.990705868040354e-08,80.30 天,6937920.0
Br82,Br82,2.09e-15,Br82,Br82,1896089.6222341931,10.342061502522842,False,5.454415962857612e-06,1.47 天,127079.99999999999
Br82,Br82,2.09e-15,Kr82,Kr-82,7120431.209765807,0.0,True,0.0,稳定,inf
Br83,Br83,2.82e-14,Br83,Br83,1755158.5402355776,140.80823999999998,False,8.022536812036404e-05,2.40 小时,8640.0
Br83,Br83,2.82e-14,Kr83m,Kr-83m,1336234.0089298869,140.58998722799998,False,0.00010521359753490366,1.83 小时,6588.0
Br83,Br83,2.82e-14,Kr83,Kr-83,118381076.91156387,0.0,True,0.0,稳定,inf
Br84,Br84,1.38e-13,Br84,Br84,1896753.777080824,689.0616,False,0.00036328468582806357,31.80 分钟,1908.0
Br84,Br84,1.38e-13,Kr84,Kr-84,593452468.6229192,0.0,True,0.0,稳定,inf
Br85,Br85,5.69e-13,Br85,Br85,713206.0449277794,2841.1308,False,0.003983604485976697,2.90 分钟,174.0
Br85,Br85,5.69e-13,Kr85m,Kr-85m,65960726.29379649,2834.851900931999,False,4.297787577876644e-05,4.48 小时,16128.000000000002
Br85,Br85,5.69e-13,Rb85,Rb-85,1872754793.39398,0.0,True,0.0,稳定,inf
Br85,Br85,5.69e-13,Kr85,Kr-85,509447235.66476387,1.0403493136890893,False,2.0421139636405443e-09,10.76 年,339426296.91648
Kr74,Kr74,3.65e-14,Kr74,Kr74,181424.2999566302,182.2518,False,0.0010045611312462974,11.50 分钟,690.0
Kr74,Kr74,3.65e-14,Br74,Br-74,400711.0625129049,182.2518,False,0.00045482098461938666,25.40 分钟,1524.0
Kr74,Kr74,3.65e-14,Se74,Se-74,156883419.83753046,0.0,True,0.0,稳定,inf
Kr75,Kr75,6.26e-15,Kr75,Kr75,11607.438106147196,31.257432,False,0.002692879489354877,4.29 分钟,257.4
Kr75,Kr75,6.26e-15,Br75,Br-75,261640.85428075385,31.257432000000005,False,0.00011946693908306538,1.61 小时,5802.0
Kr75,Kr75,6.26e-15,Se75,Se-75,25981834.246763088,1.7402067281316842,False,6.697782425998217e-08,119.78 天,10348905.6
Kr75,Kr75,6.26e-15,As75,As-75,0.0,0.0,True,0.0,稳定,inf
Kr84,Kr84,5.21e-15,Kr84,Kr84,22476590.207999997,0.0,True,0.0,稳定,inf
Kr85,Kr85,3.02e-14,Kr85,Kr85,130171698.59911017,0.26582544338005115,False,2.0421139636405443e-09,10.76 年,339426296.91648
Kr85,Kr85,3.02e-14,Rb85,Rb-85,114870.36088982224,0.0,True,0.0,稳定,inf
Kr86,Kr86,2.34e-13,Kr86,Kr86,1009505203.2000002,0.0,True,0.0,稳定,inf
Kr87,Kr87,6.64e-13,Kr87,Kr87,21897642.86733233,3315.4848000000006,False,0.00015140829632152584,1.27 小时,4578.0
Kr87,Kr87,6.64e-13,Rb87,Rb-87,2842518118.63514,1.2682479657076383e-09,False,4.461705828339974e-19,49262667139.73 年,1.5535474709184e+18
Kr87,Kr87,6.64e-13,Sr87,Sr-87,-848764.1088,0.0,True,0.0,稳定,inf
Kr88,Kr88,2.18e-12,Kr88,Kr88,160557587.97734204,10885.176,False,6.77960857355189e-05,2.84 小时,10224.0
Kr88,Kr88,2.18e-12,Rb88,Rb-88,16753015.928621724,10885.176000000001,False,0.0006497442637419809,17.78 分钟,1066.8000000000002
Kr88,Kr88,2.18e-12,Sr88,Sr-88,9227481460.094036,0.0,True,0.0,稳定,inf
Kr89,Kr89,3.65e-12,Kr89,Kr89,4969448.216203348,18225.18,False,0.0036674453997880704,3.15 分钟,189.0
Kr89,Kr89,3.65e-12,Rb89,Rb-89,23900679.516025625,18225.18,False,0.0007625381524311829,15.15 分钟,909.0
Kr89,Kr89,3.65e-12,Sr89,Sr-89,14689096663.561338,2332.1555258060944,False,1.5876779758631315e-07,50.53 天,4365792.0
Kr89,Kr89,3.65e-12,Y89,Y-89,0.0,0.0,True,0.0,稳定,inf
Rb85,Rb85,1.04e-15,Rb85,Rb85,4486689.791999999,0.0,True,0.0,稳定,inf
Rb87,Rb87,1.77e-14,Rb87,Rb87,76355661.11233978,3.4067649821167835e-11,False,4.461705828339974e-19,49262667139.73 年,1.5535474709184e+18
Rb87,Rb87,1.77e-14,Sr87,Sr-87,4347.847660213709,0.0,True,0.0,稳定,inf
Rb88,Rb88,1.24e-13,Rb88,Rb88,952923.8418115109,619.1568,False,0.0006497442637419809,17.78 分钟,1066.8000000000002
Rb88,Rb88,1.24e-13,Sr88,Sr-88,533998551.35818845,0.0,True,0.0,稳定,inf
Rb89,Rb89,7.94e-13,Rb89,Rb89,5199216.311157356,3964.6008000000006,False,0.0007625381524311829,15.15 分钟,909.0
Rb89,Rb89,7.94e-13,Sr89,Sr-89,3196324269.125132,507.4733645806793,False,1.5876779758631315e-07,50.53 天,4365792.0
Rb89,Rb89,7.94e-13,Y89,Y-89,223891605.76371467,0.0,True,0.0,稳定,inf
Rb90,Rb90,1.69e-12,Rb90,Rb90,1923522.5957680917,8438.508,False,0.004387007471898388,2.63 分钟,158.0
Rb90,Rb90,1.69e-12,Sr90,Sr-90,7286546192.871884,5.559181150173668,False,7.629377489724798e-10,28.81 年,908523901.8432001
Rb90,Rb90,1.69e-12,Y90,Y-90,1190780.6597658158,3.5768168529293933,False,3.0037579327437396e-06,2.67 天,230759.99999999997
Rb90,Rb90,1.69e-12,Zr90,Zr-90,0.0,0.0,True,0.0,稳定,inf
Sr80,Sr80,1.04e-15,Sr80,Sr80,47782.773576665575,5.192927999999999,False,0.00010867782699277912,1.77 小时,6378.0
Sr80,Sr80,1.04e-15,Rb80,Rb-80,250.22650320800093,5.192927999999999,False,0.020752909597603154,33.40 秒,33.4
Sr80,Sr80,1.04e-15,Kr80,Kr-80,4438656.7919201255,0.0,True,0.0,稳定,inf
Sr81,Sr81,1.04e-15,Sr81,Sr81,10024.043751266627,5.192927999999999,False,0.0005180472201494359,22.30 分钟,1338.0
Sr81,Sr81,1.04e-15,Rb81,Rb-81,123239.38485454633,5.185450183679998,False,4.207624202116995e-05,4.58 小时,16473.6
Sr81,Sr81,1.04e-15,Kr81m,Kr-81m,93.7785242370367,4.9620091352652285,False,0.05291199851602636,13.10 秒,13.1
Sr81,Sr81,1.04e-15,Kr81,Kr-81,0.0,0.0,False,9.591693359352706e-14,229151.96 年,7226536072320.0
Sr81,Sr81,1.04e-15,Br81,Br-81,0.0,0.0,True,0.0,稳定,inf
Sr81,Sr81,1.04e-15,Rb81m,Rb-81m,19.77258362741436,0.0074892407615999995,False,0.00037876895112565315,30.50 分钟,1830.0
Sr88,Sr88,3.13e-15,Sr88,Sr88,13503210.624,0.0,True,0.0,稳定,inf
Sr89,Sr89,1.67e-14,Sr89,Sr89,67322831.56709713,10.68869769518233,False,1.5876779758631315e-07,50.53 天,4365792.0
Sr89,Sr89,1.67e-14,Y89,Y-89,4723052.592902884,0.0,True,0.0,稳定,inf
Sr90,Sr90,1.32e-13,Sr90,Sr90,569276825.5457839,0.43432277982409945,False,7.629377489724798e-10,28.81 年,908523901.8432001
Sr90,Sr90,1.32e-13,Y90,Y-90,93043.01428793276,0.27947869225376715,False,3.0037579327437396e-06,2.67 天,230759.99999999997
Sr90,Sr90,1.32e-13,Zr90,Zr-90,94605.04010903549,0.0,True,0.0,稳定,inf
Sr91,Sr91,8.28e-13,Sr91,Sr91,206781943.0045216,4134.369469951871,False,1.999386121379789e-05,9.63 小时,34668.0
Sr91,Sr91,8.28e-13,Y91m,Y-91m,10362210.208800651,2408.146178032473,False,0.00023239696256955185,49.71 分钟,2982.6
Sr91,Sr91,8.28e-13,Y91,Y-91,1845120580.648761,252.99175834730252,False,1.3711394312145624e-07,58.51 天,5055264.0
Sr91,Sr91,8.28e-13,Zr91,Zr-91,0.0,0.0,True,0.0,稳定,inf
Sr92,Sr92,2.8e-12,Sr92,Sr92,193150425.64531004,13980.960000000001,False,7.238379078529086e-05,2.66 小时,9576.0
Sr92,Sr92,2.8e-12,Y92,Y-92,257049814.58060056,13980.96,False,5.439008008160274e-05,3.54 小时,12744.0
Sr92,Sr92,2.8e-12,Zr92,Zr-92,11629349199.77409,0.0,True,0.0,稳定,inf
Sr93,Sr93,6.16e-12,Sr93,Sr93,19763548.502777565,30758.111999999994,False,0.001556305133952906,7.42 分钟,445.38
Sr93,Sr93,6.16e-12,Y93,Y-93,1626239316.7229638,30758.10950944811,False,1.891364277886775e-05,10.18 小时,36648.0
Sr93,Sr93,6.16e-12,Zr93,Zr-93,24929005860.026466,0.00035788566020588,False,1.4356194635893918e-14,1531015.25 年,48282096902400.0
Sr93,Sr93,6.16e-12,Nb93m,Nb-93m,0.0,0.0,False,1.3617469183457963e-09,16.14 年,509013217.6704
Sr93,Sr93,6.16e-12,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Sr94,Sr94,8.61e-12,Sr94,Sr94,4670373.661456498,42991.452,False,0.009205141840105515,1.25 分钟,75.3
Sr94,Sr94,8.61e-12,Y94,Y-94,69590428.26233985,42991.452,False,0.0006177782357931777,18.70 分钟,1122.0
Sr94,Sr94,8.61e-12,Zr94,Zr-94,37070353726.0762,0.0,True,0.0,稳定,inf
Y81,Y81,2.87e-13,Y81,Y81,145548.608130384,1433.0484,False,0.009845840632953767,1.17 分钟,70.4
Y81,Y81,2.87e-13,Sr81,Sr-81,2766250.5352053093,1433.0483999999997,False,0.0005180472201494359,22.30 分钟,1338.0
Y81,Y81,2.87e-13,Rb81,Rb-81,34009330.24351423,1430.9848103039997,False,4.207624202116995e-05,4.58 小时,16473.6
Y81,Y81,2.87e-13,Kr81m,Kr-81m,0.0,0.0,False,0.05291199851602636,13.10 秒,13.1
Y81,Y81,2.87e-13,Kr81,Kr-81,0.0,0.0,False,9.591693359352706e-14,229151.96 年,7226536072320.0
Y81,Y81,2.87e-13,Rb81m,Rb-81m,5456.472597180695,2.06674240248,False,0.00037876895112565315,30.50 分钟,1830.0
Y83,Y83,3.55e-14,Y83,Y83,108634.14782870619,177.2586,False,0.001631702402448082,7.08 分钟,424.8
Y83,Y83,3.55e-14,Sr83,Sr-83,29660887.033001736,176.20899087929135,False,5.940786284753895e-06,1.35 天,116675.99999999999
Y83,Y83,3.55e-14,Rb83,Rb-83,119262892.37819116,11.099662928236363,False,9.306887252942464e-08,86.20 天,7447680.0
Y83,Y83,3.55e-14,Kr83m,Kr-83m,0.0,0.0,False,0.00010521359753490366,1.83 小时,6588.0
Y83,Y83,3.55e-14,Kr83,Kr-83,0.0,0.0,True,0.0,稳定,inf
Y85,Y85,2.09e-15,Y85,Y85,145257.0037761158,10.435787999999999,False,7.184361324211705e-05,2.68 小时,9648.0
Y85,Y85,2.09e-15,Sr85m,Sr-85m,61092.85550608651,10.435787999999999,False,0.00017081846827343518,1.13 小时,4057.7999999999997
Y85,Y85,2.09e-15,Sr85,Sr-85,7244538.355256058,0.896353726731206,False,1.2372820499747694e-07,64.84 天,5602176.0
Y85,Y85,2.09e-15,Rb85,Rb-85,0.0,0.0,True,0.0,稳定,inf
Y91,Y91,3.13e-15,Y91,Y91,12734042.916592117,1.7460148361717942,False,1.3711394312145624e-07,58.51 天,5055264.0
Y91,Y91,3.13e-15,Zr91,Zr-91,769167.7074078824,0.0,True,0.0,稳定,inf
Y92,Y92,4.8e-14,Y92,Y92,4406568.249953153,239.6736,False,5.439008008160274e-05,3.54 小时,12744.0
Y92,Y92,4.8e-14,Zr92,Zr-92,202671422.15004686,0.0,True,0.0,稳定,inf
Y93,Y93,4.23e-13,Y93,Y93,111671953.19005516,2112.123431055144,False,1.891364277886775e-05,10.18 小时,36648.0
Y93,Y93,4.23e-13,Zr93,Zr-93,1713202834.2587125,2.4595073339383185e-05,False,1.4356194635893918e-14,1531015.25 年,48282096902400.0
Y93,Y93,4.23e-13,Nb93m,Nb-93m,9.763277210638982,1.3295112654543375e-08,False,1.3617469183457963e-09,16.14 年,509013217.6704
Y93,Y93,4.23e-13,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Y94,Y94,2.07e-12,Y94,Y94,16730799.826137453,10335.923999999999,False,0.0006177782357931777,18.70 分钟,1122.0
Y94,Y94,2.07e-12,Zr94,Zr-94,8913507536.173862,0.0,True,0.0,稳定,inf
Y95,Y95,4.13e-12,Y95,Y95,18386202.01514018,20621.916,False,0.001121597379546837,10.30 分钟,618.0
Y95,Y95,4.13e-12,Zr95,Zr-95,16870345216.922848,2113.676997977977,False,1.2528949294159802e-07,64.03 天,5532364.8
Y95,Y95,4.13e-12,Nb95,Nb-95,860364817.7992747,197.25953595426466,False,2.292742937337145e-07,34.99 天,3023222.4
Y95,Y95,4.13e-12,Mo95,Mo-95,0.0,0.0,True,0.0,稳定,inf
Y95,Y95,4.13e-12,Nb95m,Nb-95m,5778668.126731406,12.8419883022837,False,2.2223093662150703e-06,3.61 天,311904.0
Zr85,Zr85,1.15e-14,Zr85,Zr85,39068.35610024968,57.421800000000005,False,0.0014697777365562876,7.86 分钟,471.6
Zr85,Zr85,1.15e-14,Y85m,Y-85m,1403619.4466631121,55.607845337999926,False,3.9617465738451376e-05,4.86 小时,17496.0
Zr85,Zr85,1.15e-14,Sr85,Sr-85,42496203.06916188,5.257978924955669,False,1.2372820499747694e-07,64.84 天,5602176.0
Zr85,Zr85,1.15e-14,Rb85,Rb-85,0.0,0.0,True,0.0,稳定,inf
Zr85,Zr85,1.15e-14,Sr85m,Sr-85m,13020.855533424898,2.224202597829324,False,0.00017081846827343518,1.13 小时,4057.7999999999997
Zr85,Zr85,1.15e-14,Y85,Y-85,25247.05727546382,1.8138398184,False,7.184361324211705e-05,2.68 小时,9648.0
Zr86,Zr86,5.21e-15,Zr86,Zr86,2229253.753675842,26.013484075977857,False,1.1669144453871133e-05,16.50 小时,59400.0
Zr86,Zr86,5.21e-15,Y86,Y-86,1990978.4494938308,26.007106490695392,False,1.3062475134930372e-05,14.74 小时,53064.0
Zr86,Zr86,5.21e-15,Sr86,Sr-86,18256358.004830327,0.0,True,0.0,稳定,inf
Zr93,Zr93,1.04e-15,Zr93,Zr93,4486689.781546844,6.441179177476286e-08,False,1.4356194635893918e-14,1531015.25 年,48282096902400.0
Zr93,Zr93,1.04e-15,Nb93m,Nb-93m,0.02711978832580986,3.693028817886188e-11,False,1.3617469183457963e-09,16.14 年,509013217.6704
Zr93,Zr93,1.04e-15,Nb93,Nb-93,-0.03955550625,0.0,True,0.0,稳定,inf
Zr94,Zr94,5.32e-14,Zr94,Zr94,229511439.35999998,0.0,True,0.0,稳定,inf
Zr95,Zr95,2.63e-13,Zr95,Zr95,1075360952.399853,134.7314284553715,False,1.2528949294159802e-07,64.03 天,5532364.8
Zr95,Zr95,2.63e-13,Nb95,Nb-95,54895876.33245115,12.586213275016071,False,2.292742937337145e-07,34.99 天,3023222.4
Zr95,Zr95,2.63e-13,Mo95,Mo-95,24863268.57048445,0.0,True,0.0,稳定,inf
Zr95,Zr95,2.63e-13,Nb95m,Nb-95m,368555.01957421575,0.8190432719653582,False,2.2223093662150703e-06,3.61 天,311904.0
Zr97,Zr97,4.31e-12,Zr97,Zr97,1871420790.9852958,21519.649574519568,False,1.149909719833216e-05,16.74 小时,60278.4
Zr97,Zr97,4.31e-12,Nb97,Nb-97,134305754.98613894,21519.56897864471,False,0.00016022819707811958,1.20 小时,4326.0
Zr97,Zr97,4.31e-12,Mo97,Mo-97,16588151342.028564,0.0,True,0.0,稳定,inf
Nb87,Nb87,1.14e-13,Nb87,Nb87,184774.00412497768,569.2248,False,0.003080654135821979,3.75 分钟,225.0
Nb87,Nb87,1.14e-13,Zr87,Zr-87,4966725.230879401,569.2248,False,0.0001146076687433772,1.68 小时,6048.0
Nb87,Nb87,1.14e-13,Y87m,Y-87m,39409676.709041856,567.5373202370836,False,1.440096361173326e-05,13.37 小时,48132.0
Nb87,Nb87,1.14e-13,Y87,Y-87,0.0,0.0,False,2.412793026176362e-06,3.33 天,287280.0
Nb87,Nb87,1.14e-13,Sr87,Sr-87,0.0,0.0,True,0.0,稳定,inf
Nb88,Nb88,8.86e-14,Nb88,Nb88,555272.8961388512,442.39752000000004,False,0.0007967208971953394,14.50 分钟,870.0
Nb88,Nb88,8.86e-14,Zr88,Zr-88,366267602.6717931,35.23255785960171,False,9.619348695487293e-08,83.40 天,7205760.000000001
Nb88,Nb88,8.86e-14,Y88,Y-88,15078355.110785797,1.1342396525197966,False,7.522303621224945e-08,106.65 天,9214560.0
Nb88,Nb88,8.86e-14,Sr88,Sr-88,0.0,0.0,True,0.0,稳定,inf
Nb89,Nb89,5.21e-14,Nb89,Nb89,2742772.350634388,260.14572,False,9.484772585658803e-05,2.03 小时,7307.999999999999
Nb89,Nb89,5.21e-14,Zr89,Zr-89,91767069.43083231,225.3400411095175,False,2.45556540605629e-06,3.27 天,282276.0
Nb89,Nb89,5.21e-14,Y89,Y-89,219204136.20455855,0.0,True,0.0,稳定,inf
Nb89,Nb89,5.21e-14,Zr89m,Zr-89m,1150.450187772179,3.1940691501600007,False,0.0027763645780659514,4.16 分钟,249.65999999999997
Nb90,Nb90,2.5e-14,Nb90,Nb90,9465509.061354537,124.82859433870836,False,1.3187731745813266e-05,14.60 小时,52560.0
Nb90,Nb90,2.5e-14,Zr90,Zr-90,98387610.93864547,0.0,True,0.0,稳定,inf
Nb91,Nb91,3.13e-15,Nb91,Nb91,13503022.198943032,0.0004361670334368505,False,3.2301437930761316e-11,680.45 年,21458709734.4
Nb91,Nb91,3.13e-15,Zr91,Zr-91,188.4250569678843,0.0,True,0.0,稳定,inf
Nb96,Nb96,1.04e-14,Nb96,Nb96,6292545.909416447,51.8874667577448,False,8.245862247917504e-06,23.35 小时,84060.0
Nb96,Nb96,1.04e-14,Mo96,Mo-96,38574352.01058356,0.0,True,0.0,稳定,inf
Nb97,Nb97,9.49e-14,Nb97,Nb97,2957373.8495539036,473.85468000000003,False,0.00016022819707811958,1.20 小时,4326.0
Nb97,Nb97,9.49e-14,Mo97,Mo-97,406453069.67044616,0.0,True,0.0,稳定,inf
Nb99,Nb99,1.97e-12,Nb99,Nb99,212868.2971498281,9836.604,False,0.046209812037329684,15.00 秒,15.0
Nb99,Nb99,1.97e-12,Mo99,Mo-99,3098467283.2224364,9047.340433318443,False,2.9199406049268075e-06,2.75 天,237384.0
Nb99,Nb99,1.97e-12,Tc99m,Tc-99m,245788807.0704413,7867.729686619966,False,3.20101219432874e-05,6.01 小时,21654.0
Nb99,Nb99,1.97e-12,Tc99,Tc-99,0.0,0.0,False,1.0405010797213499e-13,211240.08 年,6661667095488.0
Nb99,Nb99,1.97e-12,Ru99,Ru-99,0.0,0.0,True,0.0,稳定,inf
Mo89,Mo89,9.59e-14,Mo89,Mo89,87459.26306593009,478.84788,False,0.005475096212953754,2.11 分钟,126.6
Mo89,Mo89,9.59e-14,Nb89,Nb-89,5048596.322952741,478.8478799999999,False,9.484772585658803e-05,2.03 小时,7307.999999999999
Mo89,Mo89,9.59e-14,Zr89,Zr-89,168904184.65339404,414.75527277301813,False,2.45556540605629e-06,3.27 天,282276.0
Mo89,Mo89,9.59e-14,Y89,Y-89,0.0,0.0,True,0.0,稳定,inf
Mo89,Mo89,9.59e-14,Zr89m,Zr-89m,2117.623282290825,5.879294270640002,False,0.0027763645780659514,4.16 分钟,249.65999999999997
Mo90,Mo90,6.67e-14,Mo90,Mo90,9617376.698631478,333.04643999996625,False,3.462965530375426e-05,5.56 小时,20016.0
Mo90,Mo90,6.67e-14,Nb90,Nb-90,25253803.270476926,333.04038309259147,False,1.3187731745813266e-05,14.60 小时,52560.0
Mo90,Mo90,6.67e-14,Zr90,Zr-90,252880944.19089156,0.0,True,0.0,稳定,inf
Mo91,Mo91,3.02e-14,Mo91,Mo91,202191.60136059957,150.79464,False,0.0007458007107380518,15.49 分钟,929.4
Mo91,Mo91,3.02e-14,Nb91,Nb-91,130038336.88966832,0.00420042526766105,False,3.2301437930761316e-11,680.45 年,21458709734.4
Mo91,Mo91,3.02e-14,Zr91,Zr-91,7121322.713555806,0.0,True,0.0,稳定,inf
Mo91,Mo91,3.02e-14,Nb91m,Nb-91m,42091.88374199772,0.005548532481237814,False,1.3181953355301354e-07,60.86 天,5258304.0
Mo92,Mo92,4.17e-15,Mo92,Mo92,17989900.416,0.0,True,0.0,稳定,inf
Mo98,Mo98,6.26e-15,Mo98,Mo98,27006421.248,0.0,True,0.0,稳定,inf
Mo99,Mo99,4.69e-14,Mo99,Mo99,73765947.5305122,215.39218545524292,False,2.9199406049268075e-06,2.75 天,237384.0
Mo99,Mo99,4.69e-14,Tc99m,Tc-99m,5851556.137949003,187.30902553373943,False,3.20101219432874e-05,6.01 小时,21654.0
Mo99,Mo99,4.69e-14,Tc99,Tc-99,106935557.98680511,1.1126656354587573e-05,False,1.0405010797213499e-13,211240.08 年,6661667095488.0
Mo99,Mo99,4.69e-14,Ru99,Ru-99,0.0,0.0,True,0.0,稳定,inf
Mo101,Mo101,1.7e-12,Mo101,Mo101,10735045.474741686,8488.44,False,0.0007907223141226847,14.61 分钟,876.5999999999999
Mo101,Mo101,1.7e-12,Tc101,Tc-101,10433788.209536754,8488.44,False,0.0008135530288262268,14.20 分钟,852.0
Mo101,Mo101,1.7e-12,Ru101,Ru-101,7312843326.3157215,0.0,True,0.0,稳定,inf
Mo102,Mo102,5.15e-12,Mo102,Mo102,25153036.655094918,25714.98,False,0.0010223409742772054,11.30 分钟,678.0
Mo102,Mo102,5.15e-12,Tc102,Tc-102,195882.05536711088,25714.98,False,0.13127787510605024,5.28 秒,5.28
Mo102,Mo102,5.15e-12,Ru102,Ru-102,22192393801.289536,0.0,True,0.0,稳定,inf
Tc91,Tc91,9.7e-14,Tc91,Tc91,131645.53491552215,484.34040000000005,False,0.0036791251622077773,3.14 分钟,188.4
Tc91,Tc91,9.7e-14,Mo91,Mo-91,644890.3803430779,480.9597040080001,False,0.0007458007107380518,15.49 分钟,929.4
Tc91,Tc91,9.7e-14,Nb91,Nb-91,414626769.1840624,0.013393040849231092,False,3.2301437930761316e-11,680.45 年,21458709734.4
Tc91,Tc91,9.7e-14,Zr91,Zr-91,0.0,0.0,True,0.0,稳定,inf
Tc91,Tc91,9.7e-14,Nb91m,Nb-91m,134395.52105957616,0.017715954897687538,False,1.3181953355301354e-07,60.86 天,5258304.0
Tc91,Tc91,9.7e-14,Mo91m,Mo-91m,315.02478835444344,3.38016321756,False,0.010729832516407823,1.08 分钟,64.6
Tc92,Tc92,1.28e-13,Tc92,Tc92,235127.62162336346,639.1296000000001,False,0.0027182242374899817,4.25 分钟,255.0
Tc92,Tc92,1.28e-13,Mo92,Mo-92,551972846.7783767,0.0,True,0.0,稳定,inf
Tc93,Tc93,9.49e-14,Tc93,Tc93,6767915.189686465,473.85468000000003,False,7.00148667232268e-05,2.75 小时,9900.0
Tc93,Tc93,9.49e-14,Mo93,Mo-93,402641588.703099,0.0022110033885921676,False,5.491244448229424e-12,4002.65 年,126227704320.00002
Tc93,Tc93,9.49e-14,Nb93m,Nb-93m,826.5554601578311,1.1255593507118181e-06,False,1.3617469183457963e-09,16.14 年,509013217.6704
Tc93,Tc93,9.49e-14,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Tc94,Tc94,3.55e-14,Tc94,Tc94,4495735.213815093,177.2585999999997,False,3.942816726734615e-05,4.88 小时,17580.0
Tc94,Tc94,3.55e-14,Mo94,Mo-94,148655695.1861849,0.0,True,0.0,稳定,inf
